path,true,pred
C:/MedicinalPlantApp\data\val\Rose_apple\__23_5465520.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__23_7697174.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__25_2943826.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__25_6468648.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__26_4077991.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__26_8478951.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__26_9789186.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__27_7866953.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__27_8140102.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__27_9745443.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__29_8095273.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__29_9919638.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__2_8537932.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__30_1966165.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__30_3805542.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__30_3911514.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__30_3948917.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__31_7737968.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__31_9226867.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__32_4663394.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__32_5235949.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__33_2618646.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__33_2922948.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__33_3778195.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__33_605034.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__34_2542317.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__34_3990510.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__34_7963190.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__35_1879580.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__35_1932656.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__35_5740032.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__35_8169853.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__36_2877502.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__36_4165835.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__37_1634578.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__37_9441973.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__38_1514124.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__38_3054164.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__3_8088647.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__40_4920751.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__41_7290955.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__41_7664655.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__41_9810346.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__42_3978335.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__44_2755779.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__45_31126.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__45_5550285.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__45_6542952.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__46_23405.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__47_7571430.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__47_8295130.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__48_2692039.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__4_2480405.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__50_9482301.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__51_8713218.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__52_2905823.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__52_5469602.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__52_5731840.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__52_7178514.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__52_9660364.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__53_2901084.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__54_4043442.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__54_6165716.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__54_6876774.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__55_7038546.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__55_8598362.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__5_8110636.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__5_914339.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__6_2821673.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__6_3865260.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__7_5845361.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__8_221699.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__8_8381825.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__9_4614205.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Rose_apple\__9_7238766.png,Rose_apple,Roxburgh_fig
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__0_396853.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__0_6098947.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__11_4980981.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__12_2995201.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__13_1706997.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__13_8342333.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__13_9203360.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__14_4920470.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__14_6243697.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__14_8709371.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__15_318361.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__16_3902363.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__16_3991372.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__17_4142303.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__18_6326823.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__18_7786003.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__19_3836413.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__19_3890167.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__1_4579282.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__1_7855844.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__1_7920926.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__20_2489345.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__20_5810590.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__21_1012999.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__21_7386138.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__22_282585.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__22_4392528.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__22_4520853.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__22_8955839.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__24_2427553.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__24_8016338.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__24_9185496.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__25_1567509.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__25_4040110.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__25_4829212.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__26_1211884.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__26_1832178.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__26_5494136.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__27_2256965.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__27_2435969.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__27_4689862.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__27_7063731.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__27_7681369.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__28_5261555.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__28_5390111.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__28_7134940.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__28_8269680.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__29_4455332.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__2_3432682.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__2_9042664.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__30_3803797.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__32_4268902.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__33_1311049.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__33_1437739.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__35_1944773.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__35_3851307.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__35_6080357.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__36_5714058.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__36_8122294.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__37_1935176.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__37_2495981.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__37_302834.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__37_9741745.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__38_4842889.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__39_2633437.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__39_4175527.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__39_5023337.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__3_3518577.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__3_7987461.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__41_1929248.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__41_2886940.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__41_6510559.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__42_3420723.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__43_4550600.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__43_5493.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__43_6467976.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__44_2115311.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__44_630194.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__44_657836.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__45_2001121.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__45_4140044.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__46_1865861.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__46_9436455.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__47_3705898.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__48_5411754.png,Roxburgh_fig,Betel
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__49_8007716.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__49_9647897.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__5_1714948.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__5_3858189.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__5_5445878.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__5_853290.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__6_1153188.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__6_1843985.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__6_9512712.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__7_3262339.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__8_3211451.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__8_5090830.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__8_8770721.png,Roxburgh_fig,Sandalwood
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__9_2134770.png,Roxburgh_fig,Betel
C:/MedicinalPlantApp\data\val\Roxburgh_fig\__9_2190134.png,Roxburgh_fig,Betel
C:/MedicinalPlantApp\data\val\Sandalwood\__0_213600.png,Sandalwood,Mango
C:/MedicinalPlantApp\data\val\Sandalwood\__0_6300031.png,Sandalwood,Mango
C:/MedicinalPlantApp\data\val\Sandalwood\__10_1258792.png,Sandalwood,Mango
C:/MedicinalPlantApp\data\val\Sandalwood\__10_6266697.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__10_8990814.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__11_4839871.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__13_2220586.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__15_4333531.png,Sandalwood,Jamaica_Cherry-Gasagase
C:/MedicinalPlantApp\data\val\Sandalwood\__16_4297524.png,Sandalwood,Neem
C:/MedicinalPlantApp\data\val\Sandalwood\__17_2736365.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__17_4007234.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__17_5443948.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__17_624729.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__18_2101307.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__18_3248316.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__18_3697703.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__18_96535.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__19_1329342.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__19_6720128.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__20_3682813.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__20_4279893.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__22_1338322.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__22_2442632.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__22_398598.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__22_5003614.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__23_8181851.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__24_1468248.png,Sandalwood,Jamaica_Cherry-Gasagase
C:/MedicinalPlantApp\data\val\Sandalwood\__25_1425005.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__25_3473129.png,Sandalwood,Mango
C:/MedicinalPlantApp\data\val\Sandalwood\__26_1331902.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__27_1552892.png,Sandalwood,Jamaica_Cherry-Gasagase
C:/MedicinalPlantApp\data\val\Sandalwood\__27_856726.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__29_4094918.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__29_4873146.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__2_8520897.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__2_9176465.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__32_1245742.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__32_7743402.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__33_2123585.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__33_2217729.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__34_7977416.png,Sandalwood,Jamaica_Cherry-Gasagase
C:/MedicinalPlantApp\data\val\Sandalwood\__34_9967733.png,Sandalwood,Jasmine
C:/MedicinalPlantApp\data\val\Sandalwood\__35_1033332.png,Sandalwood,Jamaica_Cherry-Gasagase
C:/MedicinalPlantApp\data\val\Sandalwood\__35_854056.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__35_9234737.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__36_5649892.png,Sandalwood,Mango
C:/MedicinalPlantApp\data\val\Sandalwood\__36_6271669.png,Sandalwood,Mango
C:/MedicinalPlantApp\data\val\Sandalwood\__36_7522745.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__37_2390900.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__37_8819532.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__38_106931.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__38_1730345.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__38_2650373.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__39_3569032.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__39_9503836.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__3_2119577.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__3_2422764.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__41_9157355.png,Sandalwood,Jamaica_Cherry-Gasagase
C:/MedicinalPlantApp\data\val\Sandalwood\__41_9575077.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__42_3017569.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__42_5986329.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__42_6471456.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__43_1600313.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__43_8581000.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__44_7193635.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__44_8636164.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__45_5784002.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__45_5845938.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__46_3282083.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__46_7492405.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__47_4076272.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__47_5959937.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__4_1071218.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__4_2379175.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__4_7196634.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__4_7443704.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__50_565966.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__50_7978141.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__50_86481.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__51_174235.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__51_5366021.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__53_4827374.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__53_6828417.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__54_463531.png,Sandalwood,Mango
C:/MedicinalPlantApp\data\val\Sandalwood\__54_5188733.png,Sandalwood,Mango
C:/MedicinalPlantApp\data\val\Sandalwood\__55_1307205.png,Sandalwood,Jamaica_Cherry-Gasagase
C:/MedicinalPlantApp\data\val\Sandalwood\__56_742875.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__57_370670.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__5_6314818.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__6_1975152.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__6_341655.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__6_5332242.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__6_6662569.png,Sandalwood,Tulsi
C:/MedicinalPlantApp\data\val\Sandalwood\__6_8342886.png,Sandalwood,Tulsi
